Price,Cities,departure_time,arrival_time,Airline,Cabin,Dept_city,Dept_date,arrival_city,stops,duration_time,duration,weekday,dept_hours,Dept_flights_time,optimal_hours
7826,"Goa to Srinagar , 17 May",17:35,08:00,Spicejet,PE,Goa,17,Srinagar ,1,-1 days +14:25:00,865.0,0,17,Evening_flight,2
7826,"Goa to Srinagar , 17 May",15:00,08:10,Spicejet,PE,Goa,17,Srinagar ,1,-1 days +17:10:00,1030.0,0,15,Afternoon_flight,0
7826,"Goa to Srinagar , 17 May",13:30,08:00,Spicejet,PE,Goa,17,Srinagar ,1,-1 days +18:30:00,1110.0,0,13,Afternoon_flight,22
5443,"Goa to Visakhapatnam , 17 May",18:25,08:30,Spicejet,PE,Goa,17,Visakhapatnam ,1,-1 days +14:05:00,845.0,0,18,Evening_flight,3
5443,"Goa to Visakhapatnam , 17 May",08:00,08:30,Spicejet,PE,Goa,17,Visakhapatnam ,1,0 days 00:30:00,30.0,0,8,Morning_flight,17
9103,"Goa to Ranchi , 17 May",14:30,19:40,Vistara,PE,Goa,17,Ranchi ,1,0 days 05:10:00,310.0,0,14,Afternoon_flight,23
9383,"Goa to Amritsar , 17 May",18:00,18:35,Spicejet,PE,Goa,17,Amritsar ,1,0 days 00:35:00,35.0,0,18,Evening_flight,3
10400,"Goa to Amritsar , 17 May",09:55,18:45,Spicejet,PE,Goa,17,Amritsar ,1,0 days 08:50:00,530.0,0,9,Morning_flight,18
9935,"Goa to Port Blair , 17 May",15:20,09:20,Spicejet,PE,Goa,17,Port Blair ,1,-1 days +18:00:00,1080.0,0,15,Afternoon_flight,0
5637,"Pune to New Delhi , 17 May",13:10,15:25,Vistara,PE,Pune,17,New Delhi ,0,0 days 02:15:00,135.0,0,13,Afternoon_flight,22
5684,"Pune to New Delhi , 17 May",18:25,07:45,Spicejet,PE,Pune,17,New Delhi ,1,-1 days +13:20:00,800.0,0,18,Evening_flight,3
5910,"Pune to New Delhi , 17 May",08:35,10:40,Spicejet,PE,Pune,17,New Delhi ,0,0 days 02:05:00,125.0,0,8,Morning_flight,17
5910,"Pune to New Delhi , 17 May",17:05,19:25,Spicejet,PE,Pune,17,New Delhi ,0,0 days 02:20:00,140.0,0,17,Evening_flight,2
4953,"Pune to Hyderabad , 17 May",19:30,20:30,Spicejet,PE,Pune,17,Hyderabad ,0,0 days 01:00:00,60.0,0,19,Evening_flight,4
11908,"Pune to Chennai , 17 May",13:10,19:10,Vistara,PE,Pune,17,Chennai ,1,0 days 06:00:00,360.0,0,13,Afternoon_flight,22
5182,"Pune to Chennai , 17 May",19:30,06:55,Spicejet,PE,Pune,17,Chennai ,1,-1 days +11:25:00,685.0,0,19,Evening_flight,4
5582,"Pune to Chennai , 17 May",19:40,21:25,Spicejet,PE,Pune,17,Chennai ,0,0 days 01:45:00,105.0,0,19,Evening_flight,4
7244,"Pune to Kolkata , 17 May",12:45,19:35,Spicejet,PE,Pune,17,Kolkata ,1,0 days 06:50:00,410.0,0,12,Afternoon_flight,21
7472,"Pune to Kolkata , 17 May",15:15,17:35,Spicejet,PE,Pune,17,Kolkata ,0,0 days 02:20:00,140.0,0,15,Afternoon_flight,0
7149,"Pune to Guwahati , 17 May",11:15,20:25,Spicejet,PE,Pune,17,Guwahati ,1,0 days 09:10:00,550.0,0,11,Afternoon_flight,20
7149,"Pune to Guwahati , 17 May",08:35,20:30,Spicejet,PE,Pune,17,Guwahati ,1,0 days 11:55:00,715.0,0,8,Morning_flight,17
7149,"Pune to Guwahati , 17 May",19:40,10:50,Spicejet,PE,Pune,17,Guwahati ,1,-1 days +15:10:00,910.0,0,19,Evening_flight,4
7149,"Pune to Guwahati , 17 May",17:05,12:45,Spicejet,PE,Pune,17,Guwahati ,1,-1 days +19:40:00,1180.0,0,17,Evening_flight,2
7149,"Pune to Guwahati , 17 May",17:05,20:30,Spicejet,PE,Pune,17,Guwahati ,1,0 days 03:25:00,205.0,0,17,Evening_flight,2
7156,"Pune to Guwahati , 17 May",12:10,15:30,Spicejet,PE,Pune,17,Guwahati ,0,0 days 03:20:00,200.0,0,12,Afternoon_flight,21
5582,"Pune to Jaipur , 17 May",18:25,21:50,Spicejet,PE,Pune,17,Jaipur ,1,0 days 03:25:00,205.0,0,18,Evening_flight,3
7944,"Pune to Patna , 17 May",13:10,19:55,Vistara,PE,Pune,17,Patna ,1,0 days 06:45:00,405.0,0,13,Afternoon_flight,22
6891,"Pune to Patna , 17 May",08:35,16:55,Spicejet,PE,Pune,17,Patna ,1,0 days 08:20:00,500.0,0,8,Morning_flight,17
6891,"Pune to Patna , 17 May",17:05,09:00,Spicejet,PE,Pune,17,Patna ,1,-1 days +15:55:00,955.0,0,17,Evening_flight,2
6891,"Pune to Patna , 17 May",18:25,16:15,Spicejet,PE,Pune,17,Patna ,1,-1 days +21:50:00,1310.0,0,18,Evening_flight,3
7071,"Pune to Patna , 17 May",11:15,13:40,Spicejet,PE,Pune,17,Patna ,0,0 days 02:25:00,145.0,0,11,Afternoon_flight,20
10998,"Pune to Patna , 17 May",19:30,10:10,Spicejet,PE,Pune,17,Patna ,1,-1 days +14:40:00,880.0,0,19,Evening_flight,4
7509,"Pune to Bagdogra , 17 May",13:10,09:45,Vistara,PE,Pune,17,Bagdogra ,1,-1 days +20:35:00,1235.0,0,13,Afternoon_flight,22
8009,"Pune to Bagdogra , 17 May",08:35,15:00,Spicejet,PE,Pune,17,Bagdogra ,1,0 days 06:25:00,385.0,0,8,Morning_flight,17
8009,"Pune to Bagdogra , 17 May",15:15,08:25,Spicejet,PE,Pune,17,Bagdogra ,1,-1 days +17:10:00,1030.0,0,15,Afternoon_flight,0
8009,"Pune to Bagdogra , 17 May",17:05,11:35,Spicejet,PE,Pune,17,Bagdogra ,1,-1 days +18:30:00,1110.0,0,17,Evening_flight,2
8009,"Pune to Bagdogra , 17 May",15:15,12:50,Spicejet,PE,Pune,17,Bagdogra ,1,-1 days +21:35:00,1295.0,0,15,Afternoon_flight,0
8009,"Pune to Bagdogra , 17 May",17:05,15:00,Spicejet,PE,Pune,17,Bagdogra ,1,-1 days +21:55:00,1315.0,0,17,Evening_flight,2
8009,"Pune to Bagdogra , 17 May",08:35,11:35,Spicejet,PE,Pune,17,Bagdogra ,1,0 days 03:00:00,180.0,0,8,Morning_flight,17
6144,"Pune to Varanasi , 17 May",17:05,07:45,Spicejet,PE,Pune,17,Varanasi ,1,-1 days +14:40:00,880.0,0,17,Evening_flight,2
6144,"Pune to Varanasi , 17 May",08:35,07:45,Spicejet,PE,Pune,17,Varanasi ,1,-1 days +23:10:00,1390.0,0,8,Morning_flight,17
9782,"Pune to Varanasi , 17 May",18:25,18:10,Spicejet,PE,Pune,17,Varanasi ,1,-1 days +23:45:00,1425.0,0,18,Evening_flight,3
7172,"Pune to Srinagar , 17 May",08:35,16:10,Spicejet,PE,Pune,17,Srinagar ,1,0 days 07:35:00,455.0,0,8,Morning_flight,17
7172,"Pune to Srinagar , 17 May",17:05,08:10,Spicejet,PE,Pune,17,Srinagar ,1,-1 days +15:05:00,905.0,0,17,Evening_flight,2
6106,"Pune to Visakhapatnam , 17 May",19:30,08:30,Spicejet,PE,Pune,17,Visakhapatnam ,1,-1 days +13:00:00,780.0,0,19,Evening_flight,4
8308,"Pune to Ranchi , 17 May",13:10,19:40,Vistara,PE,Pune,17,Ranchi ,1,0 days 06:30:00,390.0,0,13,Afternoon_flight,22
6065,"Pune to Amritsar , 17 May",08:35,18:45,Spicejet,PE,Pune,17,Amritsar ,1,0 days 10:10:00,610.0,0,8,Morning_flight,17
6065,"Pune to Amritsar , 17 May",18:25,18:35,Spicejet,PE,Pune,17,Amritsar ,1,0 days 00:10:00,10.0,0,18,Evening_flight,3
6065,"Pune to Amritsar , 17 May",17:05,18:45,Spicejet,PE,Pune,17,Amritsar ,1,0 days 01:40:00,100.0,0,17,Evening_flight,2
6494,"Guwahati to New Delhi , 17 May",06:45,11:20,Spicejet,PE,Guwahati,17,New Delhi ,1,0 days 04:35:00,275.0,0,6,Morning_flight,15
6938,"Guwahati to New Delhi , 17 May",21:00,23:35,Spicejet,PE,Guwahati,17,New Delhi ,0,0 days 02:35:00,155.0,0,21,Night_flight,6
6938,"Guwahati to New Delhi , 17 May",16:00,18:40,Spicejet,PE,Guwahati,17,New Delhi ,0,0 days 02:40:00,160.0,0,16,Evening_flight,1
6745,"Guwahati to Mumbai , 17 May",19:55,08:20,Spicejet,PE,Guwahati,17,Mumbai ,1,-1 days +12:25:00,745.0,0,19,Evening_flight,4
6745,"Guwahati to Mumbai , 17 May",06:45,00:45,Spicejet,PE,Guwahati,17,Mumbai ,1,-1 days +18:00:00,1080.0,0,6,Morning_flight,15
6745,"Guwahati to Mumbai , 17 May",11:20,10:35,Spicejet,PE,Guwahati,17,Mumbai ,1,-1 days +23:15:00,1395.0,0,11,Afternoon_flight,20
6745,"Guwahati to Mumbai , 17 May",21:00,21:05,Spicejet,PE,Guwahati,17,Mumbai ,1,0 days 00:05:00,5.0,0,21,Night_flight,6
7238,"Guwahati to Mumbai , 17 May",17:15,20:25,Spicejet,PE,Guwahati,17,Mumbai ,0,0 days 03:10:00,190.0,0,17,Evening_flight,2
7238,"Guwahati to Mumbai , 17 May",16:00,22:05,Spicejet,PE,Guwahati,17,Mumbai ,1,0 days 06:05:00,365.0,0,16,Evening_flight,1
7743,"Guwahati to Bengaluru , 17 May",17:15,23:30,Spicejet,PE,Guwahati,17,Bengaluru ,1,0 days 06:15:00,375.0,0,17,Evening_flight,2
7743,"Guwahati to Bengaluru , 17 May",16:00,22:55,Spicejet,PE,Guwahati,17,Bengaluru ,1,0 days 06:55:00,415.0,0,16,Evening_flight,1
6686,"Guwahati to Hyderabad , 17 May",16:00,22:30,Spicejet,PE,Guwahati,17,Hyderabad ,1,0 days 06:30:00,390.0,0,16,Evening_flight,1
6686,"Guwahati to Hyderabad , 17 May",19:55,07:30,Spicejet,PE,Guwahati,17,Hyderabad ,1,-1 days +11:35:00,695.0,0,19,Evening_flight,4
6686,"Guwahati to Hyderabad , 17 May",21:00,22:30,Spicejet,PE,Guwahati,17,Hyderabad ,1,0 days 01:30:00,90.0,0,21,Night_flight,6
11195,"Guwahati to Hyderabad , 17 May",06:45,19:35,Spicejet,PE,Guwahati,17,Hyderabad ,1,0 days 12:50:00,770.0,0,6,Morning_flight,15
7743,"Guwahati to Chennai , 17 May",21:00,09:10,Spicejet,PE,Guwahati,17,Chennai ,1,-1 days +12:10:00,730.0,0,21,Night_flight,6
7743,"Guwahati to Chennai , 17 May",16:00,09:10,Spicejet,PE,Guwahati,17,Chennai ,1,-1 days +17:10:00,1030.0,0,16,Evening_flight,1
8338,"Guwahati to Chennai , 17 May",19:55,22:35,Spicejet,PE,Guwahati,17,Chennai ,0,0 days 02:40:00,160.0,0,19,Evening_flight,4
8338,"Guwahati to Chennai , 17 May",16:05,21:25,Spicejet,PE,Guwahati,17,Chennai ,1,0 days 05:20:00,320.0,0,16,Evening_flight,1
5066,"Guwahati to Kolkata , 17 May",13:15,10:00,Spicejet,PE,Guwahati,17,Kolkata ,1,-1 days +20:45:00,1245.0,0,13,Afternoon_flight,22
8033,"Guwahati to Kochi , 17 May",17:15,20:05,Spicejet,PE,Guwahati,17,Kochi ,1,0 days 02:50:00,170.0,0,17,Evening_flight,2
6268,"Guwahati to Goa , 17 May",21:00,09:25,Spicejet,PE,Guwahati,17,Goa ,1,-1 days +12:25:00,745.0,0,21,Night_flight,6
6268,"Guwahati to Goa , 17 May",16:00,09:25,Spicejet,PE,Guwahati,17,Goa ,1,-1 days +17:25:00,1045.0,0,16,Evening_flight,1
6268,"Guwahati to Goa , 17 May",21:00,14:25,Spicejet,PE,Guwahati,17,Goa ,1,-1 days +17:25:00,1045.0,0,21,Night_flight,6
6268,"Guwahati to Goa , 17 May",19:55,14:50,Spicejet,PE,Guwahati,17,Goa ,1,-1 days +18:55:00,1135.0,0,19,Evening_flight,4
6268,"Guwahati to Goa , 17 May",17:15,13:00,Spicejet,PE,Guwahati,17,Goa ,1,-1 days +19:45:00,1185.0,0,17,Evening_flight,2
6268,"Guwahati to Goa , 17 May",16:00,14:25,Spicejet,PE,Guwahati,17,Goa ,1,-1 days +22:25:00,1345.0,0,16,Evening_flight,1
6268,"Guwahati to Goa , 17 May",17:15,17:05,Spicejet,PE,Guwahati,17,Goa ,1,-1 days +23:50:00,1430.0,0,17,Evening_flight,2
6713,"Guwahati to Pune , 17 May",06:45,16:25,Spicejet,PE,Guwahati,17,Pune ,1,0 days 09:40:00,580.0,0,6,Morning_flight,15
6713,"Guwahati to Pune , 17 May",21:00,10:45,Spicejet,PE,Guwahati,17,Pune ,1,-1 days +13:45:00,825.0,0,21,Night_flight,6
6713,"Guwahati to Pune , 17 May",19:55,12:20,Spicejet,PE,Guwahati,17,Pune ,1,-1 days +16:25:00,985.0,0,19,Evening_flight,4
6713,"Guwahati to Pune , 17 May",16:00,10:45,Spicejet,PE,Guwahati,17,Pune ,1,-1 days +18:45:00,1125.0,0,16,Evening_flight,1
6713,"Guwahati to Pune , 17 May",21:00,18:55,Spicejet,PE,Guwahati,17,Pune ,1,-1 days +21:55:00,1315.0,0,21,Night_flight,6
6713,"Guwahati to Pune , 17 May",16:00,18:55,Spicejet,PE,Guwahati,17,Pune ,1,0 days 02:55:00,175.0,0,16,Evening_flight,1
7203,"Guwahati to Pune , 17 May",16:05,19:00,Spicejet,PE,Guwahati,17,Pune ,0,0 days 02:55:00,175.0,0,16,Evening_flight,1
6638,"Guwahati to Jaipur , 17 May",11:20,14:20,Spicejet,PE,Guwahati,17,Jaipur ,0,0 days 03:00:00,180.0,0,11,Afternoon_flight,20
5438,"Guwahati to Patna , 17 May",06:45,08:25,Spicejet,PE,Guwahati,17,Patna ,0,0 days 01:40:00,100.0,0,6,Morning_flight,15
6985,"Guwahati to Srinagar , 17 May",21:00,08:10,Spicejet,PE,Guwahati,17,Srinagar ,1,-1 days +11:10:00,670.0,0,21,Night_flight,6
6985,"Guwahati to Srinagar , 17 May",16:00,08:10,Spicejet,PE,Guwahati,17,Srinagar ,1,-1 days +16:10:00,970.0,0,16,Evening_flight,1
6853,"Guwahati to Amritsar , 17 May",11:20,07:30,Spicejet,PE,Guwahati,17,Amritsar ,1,-1 days +20:10:00,1210.0,0,11,Afternoon_flight,20
6853,"Guwahati to Amritsar , 17 May",21:00,18:45,Spicejet,PE,Guwahati,17,Amritsar ,1,-1 days +21:45:00,1305.0,0,21,Night_flight,6
6853,"Guwahati to Amritsar , 17 May",16:00,18:45,Spicejet,PE,Guwahati,17,Amritsar ,1,0 days 02:45:00,165.0,0,16,Evening_flight,1
7205,"Guwahati to Amritsar , 17 May",06:45,11:25,Spicejet,PE,Guwahati,17,Amritsar ,1,0 days 04:40:00,280.0,0,6,Morning_flight,15
5046,"Jaipur to Mumbai , 17 May",09:00,06:35,Spicejet,PE,Jaipur,17,Mumbai ,1,-1 days +21:35:00,1295.0,0,9,Morning_flight,17
5276,"Jaipur to Mumbai , 17 May",08:40,10:35,Spicejet,PE,Jaipur,17,Mumbai ,0,0 days 01:55:00,115.0,0,8,Morning_flight,16
7238,"Jaipur to Bengaluru , 17 May",08:40,23:30,Spicejet,PE,Jaipur,17,Bengaluru ,1,0 days 14:50:00,890.0,0,8,Morning_flight,16
7238,"Jaipur to Bengaluru , 17 May",09:00,08:05,Spicejet,PE,Jaipur,17,Bengaluru ,1,-1 days +23:05:00,1385.0,0,9,Morning_flight,17
5578,"Jaipur to Hyderabad , 17 May",08:40,23:05,Spicejet,PE,Jaipur,17,Hyderabad ,1,0 days 14:25:00,865.0,0,8,Morning_flight,16
7165,"Jaipur to Chennai , 17 May",16:35,22:35,Spicejet,PE,Jaipur,17,Chennai ,1,0 days 06:00:00,360.0,0,16,Evening_flight,0
7240,"Jaipur to Chennai , 17 May",08:40,21:45,Spicejet,PE,Jaipur,17,Chennai ,1,0 days 13:05:00,785.0,0,8,Morning_flight,16
7240,"Jaipur to Chennai , 17 May",09:00,22:10,Spicejet,PE,Jaipur,17,Chennai ,1,0 days 13:10:00,790.0,0,9,Morning_flight,17
7467,"Jaipur to Kochi , 18 May",08:40,20:05,Spicejet,PE,Jaipur,18,Kochi ,1,0 days 11:25:00,685.0,1,8,Morning_flight,16
5979,"Jaipur to Goa , 17 May",08:40,17:05,Spicejet,PE,Jaipur,17,Goa ,1,0 days 08:25:00,505.0,0,8,Morning_flight,16
5979,"Jaipur to Goa , 17 May",09:00,17:30,Spicejet,PE,Jaipur,17,Goa ,1,0 days 08:30:00,510.0,0,9,Morning_flight,17
6600,"Jaipur to Guwahati , 17 May",16:35,19:25,Spicejet,PE,Jaipur,17,Guwahati ,0,0 days 02:50:00,170.0,0,16,Evening_flight,0
7662,"Jaipur to Patna , 17 May",09:00,16:15,Spicejet,PE,Jaipur,17,Patna ,1,0 days 07:15:00,435.0,0,9,Morning_flight,17
4734,"Patna to New Delhi , 17 May",20:30,22:20,Vistara,PE,Patna,17,New Delhi ,0,0 days 01:50:00,110.0,0,20,Evening_flight,4
5049,"Patna to New Delhi , 17 May",09:30,11:20,Spicejet,PE,Patna,17,New Delhi ,0,0 days 01:50:00,110.0,0,9,Morning_flight,17
5049,"Patna to New Delhi , 17 May",17:35,19:25,Spicejet,PE,Patna,17,New Delhi ,0,0 days 01:50:00,110.0,0,17,Evening_flight,1
5049,"Patna to New Delhi , 17 May",21:20,23:10,Spicejet,PE,Patna,17,New Delhi ,0,0 days 01:50:00,110.0,0,21,Night_flight,5
5751,"Patna to Mumbai , 17 May",15:05,20:35,Spicejet,PE,Patna,17,Mumbai ,1,0 days 05:30:00,330.0,0,15,Afternoon_flight,23
5751,"Patna to Mumbai , 17 May",17:15,06:35,Spicejet,PE,Patna,17,Mumbai ,1,-1 days +13:20:00,800.0,0,17,Evening_flight,1
5981,"Patna to Mumbai , 17 May",22:10,00:45,Spicejet,PE,Patna,17,Mumbai ,0,-1 days +02:35:00,155.0,0,22,Night_flight,6
8625,"Patna to Bengaluru , 17 May",20:30,17:05,Vistara,PE,Patna,17,Bengaluru ,1,-1 days +20:35:00,1235.0,0,20,Evening_flight,4
6713,"Patna to Bengaluru , 17 May",15:05,19:10,Spicejet,PE,Patna,17,Bengaluru ,1,0 days 04:05:00,245.0,0,15,Afternoon_flight,23
6713,"Patna to Bengaluru , 17 May",17:35,08:50,Spicejet,PE,Patna,17,Bengaluru ,1,-1 days +15:15:00,915.0,0,17,Evening_flight,1
6939,"Patna to Bengaluru , 17 May",10:45,13:20,Spicejet,PE,Patna,17,Bengaluru ,0,0 days 02:35:00,155.0,0,10,Morning_flight,18
5453,"Patna to Hyderabad , 17 May",15:05,20:40,Spicejet,PE,Patna,17,Hyderabad ,1,0 days 05:35:00,335.0,0,15,Afternoon_flight,23
5453,"Patna to Hyderabad , 17 May",21:20,22:30,Spicejet,PE,Patna,17,Hyderabad ,1,0 days 01:10:00,70.0,0,21,Night_flight,5
6625,"Patna to Hyderabad , 17 May",17:30,19:35,Spicejet,PE,Patna,17,Hyderabad ,0,0 days 02:05:00,125.0,0,17,Evening_flight,1
6616,"Patna to Chennai , 17 May",21:20,09:10,Spicejet,PE,Patna,17,Chennai ,1,-1 days +11:50:00,710.0,0,21,Night_flight,5
6616,"Patna to Chennai , 17 May",09:30,21:35,Spicejet,PE,Patna,17,Chennai ,1,0 days 12:05:00,725.0,0,9,Morning_flight,17
6616,"Patna to Chennai , 17 May",10:45,23:05,Spicejet,PE,Patna,17,Chennai ,1,0 days 12:20:00,740.0,0,10,Morning_flight,18
6616,"Patna to Chennai , 17 May",17:35,09:10,Spicejet,PE,Patna,17,Chennai ,1,-1 days +15:35:00,935.0,0,17,Evening_flight,1
6840,"Patna to Chennai , 17 May",17:30,22:05,Spicejet,PE,Patna,17,Chennai ,1,0 days 04:35:00,275.0,0,17,Evening_flight,1
6840,"Patna to Chennai , 17 May",17:15,22:10,Spicejet,PE,Patna,17,Chennai ,1,0 days 04:55:00,295.0,0,17,Evening_flight,1
10464,"Patna to Chennai , 17 May",17:30,06:55,Spicejet,PE,Patna,17,Chennai ,1,-1 days +13:25:00,805.0,0,17,Evening_flight,1
7713,"Patna to Kolkata , 17 May",20:30,08:20,Vistara,PE,Patna,17,Kolkata ,1,-1 days +11:50:00,710.0,0,20,Evening_flight,4
8528,"Patna to Kochi , 17 May",22:10,20:05,Spicejet,PE,Patna,17,Kochi ,1,-1 days +21:55:00,1315.0,0,22,Night_flight,6
6512,"Patna to Goa , 17 May",21:20,09:25,Spicejet,PE,Patna,17,Goa ,1,-1 days +12:05:00,725.0,0,21,Night_flight,5
6512,"Patna to Goa , 17 May",22:10,13:00,Spicejet,PE,Patna,17,Goa ,1,-1 days +14:50:00,890.0,0,22,Night_flight,6
6512,"Patna to Goa , 17 May",17:35,09:25,Spicejet,PE,Patna,17,Goa ,1,-1 days +15:50:00,950.0,0,17,Evening_flight,1
6512,"Patna to Goa , 17 May",17:15,17:30,Spicejet,PE,Patna,17,Goa ,1,0 days 00:15:00,15.0,0,17,Evening_flight,1
10766,"Patna to Goa , 17 May",17:30,07:40,Spicejet,PE,Patna,17,Goa ,1,-1 days +14:10:00,850.0,0,17,Evening_flight,1
6712,"Patna to Pune , 17 May",09:30,18:55,Spicejet,PE,Patna,17,Pune ,1,0 days 09:25:00,565.0,0,9,Morning_flight,17
6712,"Patna to Pune , 17 May",21:20,10:45,Spicejet,PE,Patna,17,Pune ,1,-1 days +13:25:00,805.0,0,21,Night_flight,5
6712,"Patna to Pune , 17 May",17:35,10:45,Spicejet,PE,Patna,17,Pune ,1,-1 days +17:10:00,1030.0,0,17,Evening_flight,1
6712,"Patna to Pune , 17 May",21:20,18:55,Spicejet,PE,Patna,17,Pune ,1,-1 days +21:35:00,1295.0,0,21,Night_flight,5
6712,"Patna to Pune , 17 May",17:15,15:30,Spicejet,PE,Patna,17,Pune ,1,-1 days +22:15:00,1335.0,0,17,Evening_flight,1
6712,"Patna to Pune , 17 May",09:30,10:45,Spicejet,PE,Patna,17,Pune ,1,0 days 01:15:00,75.0,0,9,Morning_flight,17
6712,"Patna to Pune , 17 May",17:35,18:55,Spicejet,PE,Patna,17,Pune ,1,0 days 01:20:00,80.0,0,17,Evening_flight,1
6840,"Patna to Pune , 17 May",14:10,16:25,Spicejet,PE,Patna,17,Pune ,0,0 days 02:15:00,135.0,0,14,Afternoon_flight,22
11397,"Patna to Pune , 17 May",17:30,08:05,Spicejet,PE,Patna,17,Pune ,1,-1 days +14:35:00,875.0,0,17,Evening_flight,1
5176,"Patna to Guwahati , 17 May",18:30,20:25,Spicejet,PE,Patna,17,Guwahati ,0,0 days 01:55:00,115.0,0,18,Evening_flight,2
7432,"Patna to Jaipur , 17 May",17:15,21:50,Spicejet,PE,Patna,17,Jaipur ,1,0 days 04:35:00,275.0,0,17,Evening_flight,1
7713,"Patna to Bhubaneswar , 17 May",20:30,09:05,Vistara,PE,Patna,17,Bhubaneswar ,1,-1 days +12:35:00,755.0,0,20,Evening_flight,4
6953,"Patna to Bagdogra , 17 May",20:30,09:45,Vistara,PE,Patna,17,Bagdogra ,1,-1 days +13:15:00,795.0,0,20,Evening_flight,4
6533,"Patna to Srinagar , 17 May",09:30,16:10,Spicejet,PE,Patna,17,Srinagar ,1,0 days 06:40:00,400.0,0,9,Morning_flight,17
6533,"Patna to Srinagar , 17 May",21:20,08:10,Spicejet,PE,Patna,17,Srinagar ,1,-1 days +10:50:00,650.0,0,21,Night_flight,5
6202,"Patna to Amritsar , 17 May",08:55,11:25,Spicejet,PE,Patna,17,Amritsar ,0,0 days 02:30:00,150.0,0,8,Morning_flight,16
8642,"Patna to Mangalore , 17 May",10:45,18:10,Spicejet,PE,Patna,17,Mangalore ,1,0 days 07:25:00,445.0,0,10,Morning_flight,18
8642,"Patna to Mangalore , 17 May",10:45,08:05,Spicejet,PE,Patna,17,Mangalore ,1,-1 days +21:20:00,1280.0,0,10,Morning_flight,18
9616,"Thiruvananthapuram to New Delhi , 18 May",15:05,23:25,Spicejet,PE,Thiruvananthapuram,18,New Delhi ,1,0 days 08:20:00,500.0,1,15,Afternoon_flight,23
5637,"Bhubaneswar to New Delhi , 17 May",09:40,11:55,Vistara,PE,Bhubaneswar,17,New Delhi ,0,0 days 02:15:00,135.0,0,9,Morning_flight,17
8308,"Bhubaneswar to Mumbai , 17 May",09:40,15:00,Vistara,PE,Bhubaneswar,17,Mumbai ,1,0 days 05:20:00,320.0,0,9,Morning_flight,17
9220,"Bhubaneswar to Bengaluru , 17 May",09:40,17:05,Vistara,PE,Bhubaneswar,17,Bengaluru ,1,0 days 07:25:00,445.0,0,9,Morning_flight,17
8308,"Bhubaneswar to Hyderabad , 17 May",09:40,17:00,Vistara,PE,Bhubaneswar,17,Hyderabad ,1,0 days 07:20:00,440.0,0,9,Morning_flight,17
11908,"Bhubaneswar to Chennai , 17 May",09:40,16:20,Vistara,PE,Bhubaneswar,17,Chennai ,1,0 days 06:40:00,400.0,0,9,Morning_flight,17
9983,"Bhubaneswar to Kochi , 17 May",09:40,18:50,Vistara,PE,Bhubaneswar,17,Kochi ,1,0 days 09:10:00,550.0,0,9,Morning_flight,17
7944,"Bhubaneswar to Patna , 17 May",09:40,19:55,Vistara,PE,Bhubaneswar,17,Patna ,1,0 days 10:15:00,615.0,0,9,Morning_flight,17
8308,"Bhubaneswar to Ranchi , 17 May",09:40,19:40,Vistara,PE,Bhubaneswar,17,Ranchi ,1,0 days 10:00:00,600.0,0,9,Morning_flight,17
7363,"Bhubaneswar to Amritsar , 17 May",09:40,14:50,Vistara,PE,Bhubaneswar,17,Amritsar ,1,0 days 05:10:00,310.0,0,9,Morning_flight,17
6818,"Bhubaneswar to Chandigarh , 17 May",09:40,14:45,Vistara,PE,Bhubaneswar,17,Chandigarh ,1,0 days 05:05:00,305.0,0,9,Morning_flight,17
4784,"Bagdogra to New Delhi , 17 May",14:10,16:25,Vistara,PE,Bagdogra,17,New Delhi ,0,0 days 02:15:00,135.0,0,14,Afternoon_flight,21
5383,"Bagdogra to New Delhi , 17 May",12:05,14:10,Spicejet,PE,Bagdogra,17,New Delhi ,0,0 days 02:05:00,125.0,0,12,Afternoon_flight,19
5383,"Bagdogra to New Delhi , 17 May",15:35,18:10,Spicejet,PE,Bagdogra,17,New Delhi ,0,0 days 02:35:00,155.0,0,15,Afternoon_flight,22
6391,"Bagdogra to Mumbai , 17 May",15:35,22:05,Spicejet,PE,Bagdogra,17,Mumbai ,1,0 days 06:30:00,390.0,0,15,Afternoon_flight,22
6391,"Bagdogra to Mumbai , 17 May",13:25,22:15,Spicejet,PE,Bagdogra,17,Mumbai ,1,0 days 08:50:00,530.0,0,13,Afternoon_flight,20
6391,"Bagdogra to Mumbai , 17 May",12:05,21:05,Spicejet,PE,Bagdogra,17,Mumbai ,1,0 days 09:00:00,540.0,0,12,Afternoon_flight,19
6391,"Bagdogra to Mumbai , 17 May",09:10,22:15,Spicejet,PE,Bagdogra,17,Mumbai ,1,0 days 13:05:00,785.0,0,9,Morning_flight,16
6883,"Bagdogra to Mumbai , 17 May",15:45,19:10,Spicejet,PE,Bagdogra,17,Mumbai ,0,0 days 03:25:00,205.0,0,15,Afternoon_flight,22
7150,"Bagdogra to Bengaluru , 17 May",15:35,22:55,Spicejet,PE,Bagdogra,17,Bengaluru ,1,0 days 07:20:00,440.0,0,15,Afternoon_flight,22
7150,"Bagdogra to Bengaluru , 17 May",15:45,23:30,Spicejet,PE,Bagdogra,17,Bengaluru ,1,0 days 07:45:00,465.0,0,15,Afternoon_flight,22
7150,"Bagdogra to Bengaluru , 17 May",12:05,22:55,Spicejet,PE,Bagdogra,17,Bengaluru ,1,0 days 10:50:00,650.0,0,12,Afternoon_flight,19
